id;ccode1;ccode2;year;trade1;trade2
120799;70;375;2009;314.31;104.64
120939;70;380;2009;765.28;101.95
121040;70;385;2009;173.19;111.4
121176;70;390;2009;408.78;94.74
121242;70;395;2009;0;3.26
121277;70;402;2009;0;0
121312;70;403;2009;0;0
121348;70;404;2009;0;0
121390;70;411;2009;0;0
121435;70;420;2009;0;0
121485;70;432;2009;0;0
121535;70;433;2009;0;1.4
121585;70;434;2009;0;0
121635;70;435;2009;0;0
121685;70;436;2009;0;0
121735;70;437;2009;44.06;2.14
121787;70;438;2009;0;0
121837;70;439;2009;0;0
121927;70;450;2009;0.4;2.3
121976;70;451;2009;0;0
122029;70;452;2009;0;0
122079;70;461;2009;0;0
122129;70;471;2009;0;0
122179;70;475;2009;357.96;31.3
122229;70;481;2009;0;0
122279;70;482;2009;0;0
122329;70;483;2009;0;0
122379;70;484;2009;5.12;3.99
122429;70;490;2009;0;0
122477;70;500;2009;0;0
122524;70;501;2009;0.81;1.84
122573;70;510;2009;0;0
122623;70;516;2009;0;0
122671;70;517;2009;0;0
122721;70;520;2009;0;0
122754;70;522;2009;0;0
122862;70;530;2009;0;0
122879;70;531;2009;-9;-9
122914;70;540;2009;0;0
122949;70;541;2009;4.11;0.37
122995;70;551;2009;0;0.42
123040;70;552;2009;0;0
123086;70;553;2009;0;0
123176;70;560;2009;0;312.79
123196;70;565;2009;0;-9
123240;70;570;2009;-9;-9
123284;70;571;2009;0;0
123326;70;572;2009;-9;-9
123376;70;580;2009;0;1.17
123411;70;581;2009;0;0
123453;70;590;2009;0;2.31
123487;70;591;2009;0;0
123583;70;600;2009;117.65;51.65
123631;70;615;2009;19.07;221.57
123697;70;616;2009;0;42.1
123756;70;620;2009;5.53;31.31
123810;70;625;2009;0;0
123950;70;630;2009;11.58;10.09
124090;70;640;2009;248.04;335.23
124168;70;645;2009;0;0
124254;70;651;2009;92.52;72.22
124316;70;652;2009;0;0
124380;70;660;2009;0.37;7.85
124444;70;663;2009;0;22.13
124506;70;666;2009;457.48;117.2
124589;70;670;2009;417.36;145.39
124674;70;679;2009;0;0
124747;70;690;2009;1.02;5.24
124786;70;692;2009;0;0
124825;70;694;2009;0;0
124864;70;696;2009;0;0
124903;70;698;2009;0;5.14
124993;70;700;2009;0;0
125012;70;701;2009;0;0
125031;70;702;2009;-9;-9
125050;70;703;2009;0;0.84
125069;70;704;2009;-9;-9
125088;70;705;2009;0;40.99
125228;70;710;2009;36136.79;4615.83
125317;70;712;2009;0;6.3
125378;70;713;2009;1097.12;343.21
125459;70;731;2009;0;0
125520;70;732;2009;12054.6;971.99
125654;70;740;2009;12536.8;2795.97
125717;70;750;2009;1253.49;978.26
125756;70;760;2009;0;0
125819;70;770;2009;130.85;80.27
125857;70;771;2009;0;11.34
125919;70;775;2009;0;0
125981;70;780;2009;92.03;5.63
126026;70;781;2009;0.03;0.11
126116;70;790;2009;0;0
126239;70;800;2009;2181.56;213.95
126296;70;811;2009;0;0.21
126353;70;812;2009;0;0
126409;70;816;2009;0;163.6
126484;70;820;2009;4439.1;330.64
126529;70;830;2009;1515.61;599.52
126555;70;835;2009;0;0
126619;70;840;2009;1176.71;49.56
126680;70;850;2009;938.99;139.73
126688;70;860;2009;-9;-9
126778;70;900;2009;866.53;1043.2
126813;70;910;2009;0;0
126903;70;920;2009;360.08;120.52
126932;70;935;2009;0;0
126964;70;940;2009;0;0
126975;70;946;2009;0;0
126985;70;947;2009;0;0
127025;70;950;2009;0;0
127036;70;955;2009;0;0
127047;70;970;2009;0;0
127066;70;983;2009;-9;-9
127082;70;986;2009;-9;-9
127101;70;987;2009;-9;-9
127135;70;990;2009;0;0
127164;80;90;2009;55.79;2.41
127193;80;91;2009;6.93;0.08
127222;80;92;2009;14.64;1.42
127251;80;93;2009;0.34;0.01
127280;80;94;2009;8.6;43.02
127309;80;95;2009;0.2;0.17
127338;80;100;2009;1.67;0.04
127367;80;101;2009;0.85;0.41
127396;80;110;2009;1.21;1.64
127425;80;115;2009;0;0.02
127454;80;130;2009;0.1;0.01
127483;80;135;2009;0.56;0
127512;80;140;2009;4.4;0.3
127541;80;145;2009;0.01;0
127570;80;150;2009;0.09;0
127599;80;155;2009;0.36;0.13
127628;80;160;2009;0.26;0
127657;80;165;2009;0.34;0.03
127686;80;200;2009;13.14;104.83
127715;80;205;2009;1.07;10.6
127744;80;210;2009;6.36;5.96
127773;80;211;2009;5.26;1.32
127802;80;212;2009;0;0
127831;80;220;2009;2.85;0.48
127848;80;221;2009;-9;-9
127868;80;223;2009;-9;-9
127897;80;225;2009;5.94;0.38
127926;80;230;2009;50.16;5.08
127943;80;232;2009;-9;-9
127972;80;235;2009;0.04;0.65
127992;80;255;2009;-9;-9
128041;80;290;2009;2.93;0
128070;80;305;2009;3.23;0.11
128099;80;310;2009;0.21;0
128128;80;316;2009;1.55;0.07
128145;80;317;2009;0.04;0
128174;80;325;2009;4.97;0.27
128192;80;331;2009;-9;-9
128221;80;338;2009;0;0
128250;80;339;2009;0;0
128253;80;341;2009;-9;-9
128270;80;343;2009;0;0
128288;80;344;2009;4.59;0.03
128332;80;346;2009;-9;-9
128334;80;347;2009;-9;-9
128352;80;349;2009;0.31;0
128381;80;350;2009;0.26;0.29
128410;80;352;2009;0;0
128439;80;355;2009;1.09;0.48
128458;80;359;2009;-9;0
128487;80;360;2009;0.01;0
128516;80;365;2009;19.47;0.76
128535;80;366;2009;0.18;0
128554;80;367;2009;1.57;0
128573;80;368;2009;0.5;0.01
128592;80;369;2009;4.53;0.38
128611;80;370;2009;1.84;0.03
128630;80;371;2009;0;0.03
128649;80;372;2009;0;0
128668;80;373;2009;-9;1.41
128697;80;375;2009;0.77;0
128726;80;380;2009;3.08;0.01
128755;80;385;2009;0.19;0.2
128784;80;390;2009;2.11;0.32
128813;80;395;2009;0;0
128842;80;402;2009;-9;0
128871;80;403;2009;-9;-9
128900;80;404;2009;-9;-9
128929;80;411;2009;-9;-9
128958;80;420;2009;0;0
128987;80;432;2009;0;0
129016;80;433;2009;0;0
129045;80;434;2009;0;0
129074;80;435;2009;0;0
129103;80;436;2009;0;0
129132;80;437;2009;0.62;15.66
129161;80;438;2009;0;0
129190;80;439;2009;0;0
129219;80;450;2009;0;0
129248;80;451;2009;0;0
129277;80;452;2009;0;0
129306;80;461;2009;0;0
129335;80;471;2009;0;0
129364;80;475;2009;0;17.26
129393;80;481;2009;-9;-9
129422;80;482;2009;0;-9
129451;80;483;2009;-9;-9
129480;80;484;2009;0;0
129509;80;490;2009;0;0
129538;80;500;2009;0;0
129567;80;501;2009;0;0.09
129596;80;510;2009;0;0.13
129625;80;516;2009;0;0
129654;80;517;2009;-9;-9
129683;80;520;2009;0;0
129712;80;522;2009;-9;0
129741;80;530;2009;0;0
129758;80;531;2009;-9;-9
129787;80;540;2009;0;0
129816;80;541;2009;0;0
129845;80;551;2009;0;0
129874;80;552;2009;0;0
129903;80;553;2009;0;0
129932;80;560;2009;0.16;0
129952;80;565;2009;0;0
129981;80;570;2009;0;0
130010;80;571;2009;0;0
130039;80;572;2009;-9;-9
130068;80;580;2009;0;0
130097;80;581;2009;-9;-9
130126;80;590;2009;0;0.1
130155;80;591;2009;0;-9
130184;80;600;2009;0.16;0
130213;80;615;2009;0;0
130242;80;616;2009;0;0
130271;80;620;2009;0;0
130300;80;625;2009;0;-9
130329;80;630;2009;0;0
130358;80;640;2009;1.11;0.89
130387;80;645;2009;0;0
130416;80;651;2009;0;0
130445;80;652;2009;0;0
130474;80;660;2009;0;0.14
130503;80;663;2009;-9;-9
130532;80;666;2009;0;0
130561;80;670;2009;0;0
130591;80;679;2009;0;0
130630;80;690;2009;0;0
130659;80;692;2009;0;0
130688;80;694;2009;-9;-9
130717;80;696;2009;-9;-9
130746;80;698;2009;0;0
130775;80;700;2009;0;0
130794;80;701;2009;-9;-9
130813;80;702;2009;-9;-9
130832;80;703;2009;-9;0
130851;80;704;2009;-9;-9
130870;80;705;2009;-9;0
130899;80;710;2009;36.98;0.01
130928;80;712;2009;-9;-9
130957;80;713;2009;-9;-9
130986;80;731;2009;0;0
131015;80;732;2009;5.58;0.97
131044;80;740;2009;5.66;6.35
131073;80;750;2009;2.07;0.07
131102;80;760;2009;-9;-9
131131;80;770;2009;0.04;1.73
131160;80;771;2009;0;0
131189;80;775;2009;0;-9
131218;80;780;2009;0;0
131247;80;781;2009;0;0
131276;80;790;2009;0;0
131305;80;800;2009;2.22;1
131334;80;811;2009;0.04;0
131363;80;812;2009;-9;-9
131392;80;816;2009;0;0
131421;80;820;2009;1.85;0.12
131450;80;830;2009;0;0
131476;80;835;2009;0;0.12
131505;80;840;2009;0.12;0
131534;80;850;2009;0.46;6.04
131542;80;860;2009;-9;-9
131571;80;900;2009;0.14;2.49
131600;80;910;2009;0;0
131629;80;920;2009;0.31;0.02
131658;80;935;2009;-9;-9
131687;80;940;2009;-9;-9
131698;80;946;2009;-9;-9
131708;80;947;2009;-9;-9
131737;80;950;2009;0;0
131748;80;955;2009;0;0
131759;80;970;2009;-9;-9
131778;80;983;2009;-9;-9
131794;80;986;2009;-9;-9
131813;80;987;2009;-9;-9
131842;80;990;2009;0;-9
131953;90;91;2009;181.99;643.67
132088;90;92;2009;586.61;754.09
132198;90;93;2009;67.91;216.45
132288;90;94;2009;385.73;276.77
132378;90;95;2009;360.84;126.97
132518;90;100;2009;197.13;35.28
132658;90;101;2009;48.6;18.12
132702;90;110;2009;0.52;3.03
132737;90;115;2009;0;2.91
132877;90;130;2009;246.79;7.9
133017;90;135;2009;61.64;28.56
133157;90;140;2009;231.85;15.62
133297;90;145;2009;0.09;1.31
133432;90;150;2009;1.04;0.22
133572;90;155;2009;138.6;107.12
133712;90;160;2009;101.66;2.76
133840;90;165;2009;52.2;3.77
133980;90;200;2009;42.34;39.78
134068;90;205;2009;6.36;0.27
134204;90;210;2009;83.98;141.41
134340;90;211;2009;27.87;27.07
134427;90;212;2009;0.01;0
134566;90;220;2009;69.55;29.61
134583;90;221;2009;-9;-9
134603;90;223;2009;-9;-9
134743;90;225;2009;19.06;23.12
134883;90;230;2009;123;67.09
134900;90;232;2009;-9;-9
135040;90;235;2009;1.87;4.29
135138;90;255;2009;-9;-9
135302;90;290;2009;2.73;2.27
135426;90;305;2009;16.62;1.87
135518;90;310;2009;0.67;0.05
135605;90;316;2009;3.92;0.29
135622;90;317;2009;3.42;0.01
135762;90;325;2009;89.19;69.87
135780;90;331;2009;-9;-9
135826;90;338;2009;0.02;0
135918;90;339;2009;0;0.06
135921;90;341;2009;-9;-9
135938;90;343;2009;0;0.88
135956;90;344;2009;0;1.03
136101;90;346;2009;0;0.02
136103;90;347;2009;-9;-9
136121;90;349;2009;0.22;0.05
136259;90;350;2009;0.87;1.7
136309;90;352;2009;0;0
136411;90;355;2009;0.45;0
136430;90;359;2009;0;0.34
136562;90;360;2009;0.53;3.9
136702;90;365;2009;30.09;8.63
136744;90;366;2009;0.01;0
136786;90;367;2009;0.2;0.01
136828;90;368;2009;0.08;0.01
136847;90;369;2009;3.39;4.97
136866;90;370;2009;0.63;1.84
136885;90;371;2009;0;0.28
136904;90;372;2009;0;0.1
136923;90;373;2009;0;0.92
137016;90;375;2009;13.58;18.61
137156;90;380;2009;48.68;7.26
137257;90;385;2009;24.98;14.83
137393;90;390;2009;8.47;1.99
137459;90;395;2009;0;0.18
137494;90;402;2009;0;0.01
137529;90;403;2009;0;0
137565;90;404;2009;-9;-9
137607;90;411;2009;0;0
137652;90;420;2009;0;0
137702;90;432;2009;0;0
137752;90;433;2009;0.02;0
137802;90;434;2009;0.08;0
137852;90;435;2009;0;-9
137902;90;436;2009;0;0
137952;90;437;2009;0;0.13
138004;90;438;2009;0;0
138054;90;439;2009;0;0
138144;90;450;2009;0.01;0
138193;90;451;2009;0;0
138246;90;452;2009;0.28;0
138296;90;461;2009;0;0.03
138346;90;471;2009;0.01;0.48
138396;90;475;2009;26.27;0
138446;90;481;2009;0.11;0
138496;90;482;2009;0;0
138546;90;483;2009;0;0
138596;90;484;2009;0;0
138646;90;490;2009;0.02;0.11
138694;90;500;2009;0;0.01
138741;90;501;2009;0.01;1.42
138790;90;510;2009;0;0
138840;90;516;2009;0;0
138888;90;517;2009;0;0
138938;90;520;2009;0;0
138971;90;522;2009;0.05;0
139079;90;530;2009;0.05;0
139096;90;531;2009;0;0
139131;90;540;2009;9.48;0.07
139166;90;541;2009;0.78;0
139212;90;551;2009;0;0
139257;90;552;2009;0;0
139303;90;553;2009;0;0
139393;90;560;2009;1.64;5.39
139413;90;565;2009;0;0
139457;90;570;2009;0;0
139501;90;571;2009;0;0
139543;90;572;2009;0.65;0.05
139593;90;580;2009;0;0
139628;90;581;2009;0;0
139670;90;590;2009;0;0.05
139704;90;591;2009;0.09;0
139800;90;600;2009;0.1;0.26
139848;90;615;2009;0;0.05
139914;90;616;2009;0.46;0.03
139973;90;620;2009;0;0
140027;90;625;2009;0.26;0.47
140167;90;630;2009;0.3;0
140307;90;640;2009;11.02;2.47
140385;90;645;2009;0;0
140471;90;651;2009;2.22;3.84
140533;90;652;2009;0.09;23.13
140597;90;660;2009;0;0.32
140661;90;663;2009;0.54;2.07
140723;90;666;2009;25.08;4.7
140806;90;670;2009;4.84;80.65
140891;90;679;2009;0;0.64
140964;90;690;2009;0;9.87
141003;90;692;2009;0;0.42
141042;90;694;2009;0;0.99
141081;90;696;2009;1.16;20.29
141120;90;698;2009;0.02;0.35
141210;90;700;2009;0.05;0
141229;90;701;2009;0;-9
141248;90;702;2009;0;0
141267;90;703;2009;0;0
141286;90;704;2009;0;0
141305;90;705;2009;0.01;0
141445;90;710;2009;775.11;30.74
141534;90;712;2009;0;0
141595;90;713;2009;-9;-9
141676;90;731;2009;0.11;9.26
141737;90;732;2009;359.72;98.76
141871;90;740;2009;177.94;135.69
141934;90;750;2009;84.47;4.11
141973;90;760;2009;0;-9
142036;90;770;2009;24.64;4.11
142074;90;771;2009;0;5.49
142136;90;775;2009;0;0
142198;90;780;2009;0.6;0
142243;90;781;2009;0;-9
142333;90;790;2009;0;0.04
142456;90;800;2009;65.34;2.1
142513;90;811;2009;0.02;0
142570;90;812;2009;0;0
142626;90;816;2009;0;0
142701;90;820;2009;20.3;36.98
142746;90;830;2009;6.23;12.6
142772;90;835;2009;0;0
142836;90;840;2009;2.17;0.06
142897;90;850;2009;17.76;30.13
142905;90;860;2009;-9;-9
142995;90;900;2009;16.33;5.94
143030;90;910;2009;0;0
143120;90;920;2009;16.27;1.77
143149;90;935;2009;0;0
143181;90;940;2009;0;0
143192;90;946;2009;-9;-9
143202;90;947;2009;-9;-9
143242;90;950;2009;0;0
143253;90;955;2009;-9;-9
143264;90;970;2009;0;0
143283;90;983;2009;-9;-9
143299;90;986;2009;0;0
143318;90;987;2009;-9;-9
143352;90;990;2009;0;0
143463;91;92;2009;380.8;343.47
143573;91;93;2009;110.99;125.36
143663;91;94;2009;281.21;82.5
143753;91;95;2009;178.24;16.11
143864;91;100;2009;167.45;3.9
143975;91;101;2009;132.38;1.94
144019;91;110;2009;0;3.29
144054;91;115;2009;0.01;1.41
144165;91;130;2009;114.23;1.25
144276;91;135;2009;60.56;0.73
144387;91;140;2009;104.55;4.48
144498;91;145;2009;0.19;0.3
144609;91;150;2009;0.9;0.05
144720;91;155;2009;38.35;2.32
144831;91;160;2009;33.51;0.12
144942;91;165;2009;30.56;0.04
145053;91;200;2009;12.64;110.23
145141;91;205;2009;5.31;2.11
145248;91;210;2009;65.27;58.43
145355;91;211;2009;16.3;116.88
145442;91;212;2009;0.11;0.19
145552;91;220;2009;31.49;42.27
145569;91;221;2009;-9;-9
145589;91;223;2009;-9;-9
145700;91;225;2009;30.79;17.21
145811;91;230;2009;62.64;43.57
145828;91;232;2009;-9;-9
145939;91;235;2009;2.59;10.43
146006;91;255;2009;-9;-9
146166;91;290;2009;0.96;12.82
146261;91;305;2009;4.4;1.36
146353;91;310;2009;0.09;0.8
146440;91;316;2009;1.07;3.09
146457;91;317;2009;0.67;0.25
146568;91;325;2009;24.93;34.72
146586;91;331;2009;-9;-9
146632;91;338;2009;0;0
146724;91;339;2009;0.01;0
146727;91;341;2009;-9;-9
146744;91;343;2009;0;0.28
146762;91;344;2009;0;1.54
146886;91;346;2009;0;0
146888;91;347;2009;-9;-9
146906;91;349;2009;0.02;0.22
147015;91;350;2009;0.5;0.63
147065;91;352;2009;0;0.08
147167;91;355;2009;4.96;6.35
147186;91;359;2009;-9;0.02
147297;91;360;2009;0.21;1.96
147408;91;365;2009;18.88;5.54
147450;91;366;2009;0.06;0.02
147492;91;367;2009;0;0.01
147534;91;368;2009;6.16;0.02
147553;91;369;2009;7.86;0.24
147572;91;370;2009;0;0.04
147591;91;371;2009;0;0.12
147610;91;372;2009;0.15;0.06
147629;91;373;2009;0;0
147722;91;375;2009;3.77;17.21
147833;91;380;2009;48.55;19.55
147934;91;385;2009;3.61;4.08
148041;91;390;2009;7.23;1.98
148107;91;395;2009;0.04;0.15
148142;91;402;2009;0;0
148177;91;403;2009;-9;-9
148213;91;404;2009;-9;-9
148255;91;411;2009;2.37;0
148300;91;420;2009;0;0
148350;91;432;2009;0;0
148400;91;433;2009;0.12;0.21
148450;91;434;2009;0;0
148500;91;435;2009;0;0
148550;91;436;2009;0;0
148600;91;437;2009;0;0.03
148652;91;438;2009;0;0
148702;91;439;2009;-9;0
148792;91;450;2009;0;0.02
148841;91;451;2009;0;0
148894;91;452;2009;0;0.01
148944;91;461;2009;0.01;0.05
148994;91;471;2009;0.19;0
149044;91;475;2009;0;0.05
149094;91;481;2009;0;0
149144;91;482;2009;0.06;0
149194;91;483;2009;-9;-9
149244;91;484;2009;2.83;0.15
149294;91;490;2009;0;0
149342;91;500;2009;0.54;0
149389;91;501;2009;0.01;0
149438;91;510;2009;0;0.06
149488;91;516;2009;0;0
149536;91;517;2009;-9;-9
149586;91;520;2009;0;0
149619;91;522;2009;-9;-9
149726;91;530;2009;0;0
149743;91;531;2009;-9;-9
149778;91;540;2009;0;0.09
149813;91;541;2009;0;0.02
149859;91;551;2009;0.12;0
149904;91;552;2009;0.23;0
149950;91;553;2009;0;0
150040;91;560;2009;0.99;1.24
150060;91;565;2009;-9;-9
150104;91;570;2009;0;0
150148;91;571;2009;0;0
150190;91;572;2009;-9;-9
150240;91;580;2009;0;0.11
150275;91;581;2009;-9;-9
150317;91;590;2009;0;0.02
150351;91;591;2009;-9;-9
150418;91;600;2009;0.67;0.65
150466;91;615;2009;0;0.06
150520;91;616;2009;0.07;0.03
150579;91;620;2009;0;0.06
150633;91;625;2009;0;0.04
150744;91;630;2009;0;0.01
150855;91;640;2009;6.16;0.56
150933;91;645;2009;0.01;0
151006;91;651;2009;0.22;0.32
151068;91;652;2009;0;0.61
151132;91;660;2009;0.01;0.06
151196;91;663;2009;0.07;0.91
151258;91;666;2009;13.15;0.9
151341;91;670;2009;0.02;0
151426;91;679;2009;0;1.24
151499;91;690;2009;0;0
151538;91;692;2009;0;0.1
151577;91;694;2009;0;0
151616;91;696;2009;0.13;0.34
151655;91;698;2009;0;0
151745;91;700;2009;0;0
151764;91;701;2009;0;0
151783;91;702;2009;-9;-9
151802;91;703;2009;-9;0
151821;91;704;2009;0;0
151840;91;705;2009;0;0
151951;91;710;2009;309.24;56.34
152040;91;712;2009;0;0
152101;91;713;2009;-9;-9
152170;91;731;2009;2.66;16.72
152231;91;732;2009;54.07;31.11
152336;91;740;2009;101.56;27.74
152399;91;750;2009;47.11;5.27
152438;91;760;2009;0;0
152501;91;770;2009;0.37;0.21
152539;91;771;2009;1.52;0
152601;91;775;2009;0;0
152663;91;780;2009;1.29;1.2
152708;91;781;2009;-9;-9
152798;91;790;2009;0;0
152909;91;800;2009;57.22;2.05
152966;91;811;2009;-9;-9
153023;91;812;2009;-9;-9
153079;91;816;2009;2.43;0.55
153154;91;820;2009;16.52;0.15
153199;91;830;2009;2.67;0.34
153225;91;835;2009;-9;0.04
153289;91;840;2009;1.03;0.1
153350;91;850;2009;5.11;0.2
153358;91;860;2009;-9;-9
153448;91;900;2009;6.34;11.44
153483;91;910;2009;0;0
153573;91;920;2009;10.73;1.78
153602;91;935;2009;-9;-9
153634;91;940;2009;0;-9
153645;91;946;2009;-9;-9
153655;91;947;2009;-9;-9
153695;91;950;2009;0;0
153706;91;955;2009;-9;-9
153717;91;970;2009;-9;-9
153736;91;983;2009;-9;-9
153752;91;986;2009;-9;-9
153771;91;987;2009;-9;-9
153805;91;990;2009;0;-9
153915;92;93;2009;195.14;168.52
154005;92;94;2009;224.59;120.3
154095;92;95;2009;176.96;114.41
154230;92;100;2009;93.15;3.31
154365;92;101;2009;97.5;12.9
154409;92;110;2009;0;0
154444;92;115;2009;0;0.25
154579;92;130;2009;223.08;2.17
154714;92;135;2009;23.42;2.01
154849;92;140;2009;171.88;6.13
154984;92;145;2009;0.65;0.47
155118;92;150;2009;2.18;0.1
155253;92;155;2009;66.08;8
155388;92;160;2009;42.9;0.26
155516;92;165;2009;35.11;0.29
155651;92;200;2009;17.98;8.05
155739;92;205;2009;3.01;0.95
155870;92;210;2009;30.83;18.52
156001;92;211;2009;0;16.37
156088;92;212;2009;0;0
156222;92;220;2009;43.62;12.32
156239;92;221;2009;-9;-9
156259;92;223;2009;-9;-9
156394;92;225;2009;26.19;2.39
156529;92;230;2009;72.45;82.2
156546;92;232;2009;-9;-9
156681;92;235;2009;7.65;2.91
156772;92;255;2009;-9;-9
156932;92;290;2009;0.31;0.03
157051;92;305;2009;9.22;1.09
157143;92;310;2009;0.21;0.07
157230;92;316;2009;0;2.77
157247;92;317;2009;0.2;0.1
157382;92;325;2009;65.57;12.96
157400;92;331;2009;-9;-9
157446;92;338;2009;0;0
157538;92;339;2009;0.04;0
157541;92;341;2009;-9;-9
157558;92;343;2009;0;0.02
157576;92;344;2009;0;0.01
157706;92;345;2009;0;0.03
157724;92;346;2009;0;0
157726;92;347;2009;-9;-9
157744;92;349;2009;0;0.04
157877;92;350;2009;0.33;0.07
157927;92;352;2009;0.1;0.02
158029;92;355;2009;0.26;0.31
158048;92;359;2009;0;0.01
158180;92;360;2009;0.03;0.24
158315;92;365;2009;6.99;39.06
158357;92;366;2009;0;0
158399;92;367;2009;0;0
158441;92;368;2009;0;0
158460;92;369;2009;0;0.05
158479;92;370;2009;0;0.02
158498;92;371;2009;0;0.12
158517;92;372;2009;0;0
158536;92;373;2009;-9;0
158629;92;375;2009;39.71;2.83
158764;92;380;2009;28.61;2.2
158865;92;385;2009;21.16;1.49
158996;92;390;2009;8.64;0.1
159062;92;395;2009;0.03;0.24
159097;92;402;2009;0;0
159132;92;403;2009;0;-9
159168;92;404;2009;-9;-9
159210;92;411;2009;-9;-9
159255;92;420;2009;0;0
159305;92;432;2009;0;-9
159355;92;433;2009;0.01;0
159405;92;434;2009;0;0
159455;92;435;2009;0;0
159505;92;436;2009;-9;0
159555;92;437;2009;0;0
159607;92;438;2009;0;0
159657;92;439;2009;-9;0
159747;92;450;2009;0;-9
159796;92;451;2009;-9;-9
159849;92;452;2009;0;0
159899;92;461;2009;0;0
159949;92;471;2009;0;0
159999;92;475;2009;3.09;0.02
160049;92;481;2009;-9;0
160099;92;482;2009;0;0
160149;92;483;2009;-9;-9
160199;92;484;2009;0;-9
160249;92;490;2009;-9;-9
160297;92;500;2009;0;0
160344;92;501;2009;0.02;0
160393;92;510;2009;-9;0
160443;92;516;2009;0;-9
160491;92;517;2009;0;-9
160541;92;520;2009;0;-9
160574;92;522;2009;-9;-9
160682;92;530;2009;0;-9
160699;92;531;2009;-9;-9
160734;92;540;2009;0;0.01
160769;92;541;2009;0;0
160815;92;551;2009;0;0
160860;92;552;2009;0.09;0
160906;92;553;2009;-9;-9
160996;92;560;2009;0.26;2.54
161016;92;565;2009;-9;-9
161060;92;570;2009;-9;-9
161104;92;571;2009;-9;-9
161146;92;572;2009;-9;-9
161196;92;580;2009;0.01;0
161231;92;581;2009;-9;-9
161273;92;590;2009;0.31;0.01
161307;92;591;2009;0;0
161398;92;600;2009;0.74;0.4
161446;92;615;2009;0;0.29
161507;92;616;2009;0.02;0.22
161566;92;620;2009;0;2.56
161620;92;625;2009;0;0.03
161755;92;630;2009;0.41;0
161890;92;640;2009;8.82;0.36
161968;92;645;2009;0;0.06
162049;92;651;2009;1.25;0.1
162111;92;652;2009;0;-9
162175;92;660;2009;0;0.08
162239;92;663;2009;0.09;0.02
162301;92;666;2009;3.02;0.2
162384;92;670;2009;0;0.26
162469;92;679;2009;0;0
162542;92;690;2009;0;0.06
162581;92;692;2009;0;0
162620;92;694;2009;0;0.22
162659;92;696;2009;0.43;0.28
162698;92;698;2009;0;0.03
162788;92;700;2009;0.01;0
162807;92;701;2009;-9;-9
162826;92;702;2009;0;0
162845;92;703;2009;0;-9
162864;92;704;2009;-9;-9
162883;92;705;2009;0;16.01
163018;92;710;2009;371.08;40.45
163107;92;712;2009;-9;0.01
163168;92;713;2009;-9;-9
163249;92;731;2009;0.84;0.01
163310;92;732;2009;59.26;4.22
163439;92;740;2009;103.3;26.92
163502;92;750;2009;25.31;5.53
163541;92;760;2009;0;-9
163604;92;770;2009;12.61;0.02
163642;92;771;2009;0.69;0
163704;92;775;2009;0;-9
163766;92;780;2009;1.16;0.24
163811;92;781;2009;0;0
163901;92;790;2009;0;-9
164024;92;800;2009;21.72;4.32
164081;92;811;2009;0.05;0.04
164138;92;812;2009;0;0
164194;92;816;2009;5.79;1.8
164269;92;820;2009;12.16;0.43
164314;92;830;2009;10.63;1.03
164340;92;835;2009;-9;-9
164404;92;840;2009;0.25;0.03
164465;92;850;2009;10.56;7.39
164473;92;860;2009;-9;-9
164563;92;900;2009;20.51;3.71
164598;92;910;2009;0;0
164688;92;920;2009;12.71;0.62
164717;92;935;2009;0;-9
164749;92;940;2009;0;0
164760;92;946;2009;-9;-9
164770;92;947;2009;-9;-9
164810;92;950;2009;0;0
164821;92;955;2009;-9;-9
164832;92;970;2009;-9;-9
164851;92;983;2009;-9;-9
164867;92;986;2009;-9;-9
164886;92;987;2009;-9;-9
164920;92;990;2009;0;-9
165010;93;94;2009;319.54;85.17
165100;93;95;2009;11.94;12.38
165210;93;100;2009;17.76;6.41
165320;93;101;2009;586.59;45.21
165364;93;110;2009;0;0
165399;93;115;2009;0;0
165509;93;130;2009;41.4;0.39
165619;93;135;2009;9.12;0.78
165729;93;140;2009;60.69;0.35
165839;93;145;2009;0.18;0
165949;93;150;2009;1.24;0.07
166059;93;155;2009;12.63;6.18
166169;93;160;2009;24.39;0.02
166279;93;165;2009;12.42;0
166389;93;200;2009;9.76;18.34
166477;93;205;2009;4.54;0.99
166583;93;210;2009;9.51;42.46
166689;93;211;2009;11.46;20.53
166776;93;212;2009;0;0
166885;93;220;2009;18.13;21.98
166902;93;221;2009;-9;-9
166922;93;223;2009;-9;-9
167032;93;225;2009;9.52;4.69
167142;93;230;2009;51.7;55.5
167159;93;232;2009;-9;-9
167269;93;235;2009;2.31;3.13
167335;93;255;2009;-9;-9
167495;93;290;2009;0.88;0.14
167589;93;305;2009;2.77;0.77
167681;93;310;2009;0.39;0.01
167768;93;316;2009;0.54;0.07
167785;93;317;2009;0;0.07
167895;93;325;2009;24.16;11.2
167913;93;331;2009;-9;-9
167959;93;338;2009;0;0.01
168051;93;339;2009;0.01;0
168054;93;341;2009;-9;-9
168071;93;343;2009;0;0.01
168089;93;344;2009;0;0.15
168197;93;345;2009;0;0
168215;93;346;2009;-9;-9
168217;93;347;2009;-9;-9
168235;93;349;2009;0;0.13
168343;93;350;2009;0.27;0.32
168393;93;352;2009;0;0.06
168495;93;355;2009;0.05;0.13
168514;93;359;2009;-9;-9
168624;93;360;2009;0.19;0
168734;93;365;2009;38.81;8.24
